codigo_aeronave;codigo_ocorrencia;matricula;codigo_operador;equipamento;fabricante;modelo;tipo_motor;quantidade_motores;peso_maximo_decolagem;quantidade_assentos;ano_fabricacao;pais_registro;categoria_registro;categoria_aviacao;origem_voo;destino_voo;fase_operacao;tipo_operacao;nivel_dano;quantidade_fatalidades;dia_extracao
12265;44975;PTDRY;3992;AVI«O;CESSNA AIRCRAFT;177RG;PIST«O;1;1270;4;1971;BRASIL;TPP;PARTICULAR;SBGO;SWGI;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12265;51391;PTDRY;3992;AVI«O;CESSNA AIRCRAFT;177RG;PIST«O;1;1270;4;1971;BRASIL;TPP;PARTICULAR;SWIT;SBBI;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12269;44458;PRNEA;223;AVI«O;CESSNA AIRCRAFT;152;PIST«O;1;757;2;1978;BRASIL;PRI;INSTRUÄ«O;****;****;MANOBRA;INSTRUÄ«O;LEVE;0;30/07/2016
12272;44463;PPFIJ;244;PLANADOR;INDÈSTRIA PARANAENSE DE ESTRUTURAS;IPE-02B;SEM TRAÄ«O;0;565;2;1988;BRASIL;PRI;INSTRUÄ«O;SSTH;SSTH;DECOLAGEM;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
12273;44464;PTRYD;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-711ST;PIST«O;1;1315;4;1985;BRASIL;TPP;PARTICULAR;****;****;CORRIDA AP‡S POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12286;44484;PTHMU;3992;HELIC‡PTERO;HELIBRAS;HB-350B;TURBOEIXO;1;1950;6;1984;BRASIL;TPP;PARTICULAR;SBSR;****;SUBIDA;PRIVADA;DESTRU÷DA;0;30/07/2016
12304;49158;PPPTU;5009;AVI«O;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOêLICE;2;22500;73;2010;BRASIL;TPR;REGULAR;****;****;CRUZEIRO;REGULAR;NENHUM;0;30/07/2016
12304;44504;PPPTU;5009;AVI«O;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOêLICE;2;22500;73;2010;BRASIL;TPR;REGULAR;****;****;SUBIDA;REGULAR;LEVE;0;30/07/2016
12306;45867;PPJFR;3992;HELIC‡PTERO;BELL HELICOPTER;206L-4;TURBOEIXO;1;2018;7;2009;BRASIL;TPP;PARTICULAR;****;****;POUSO;PRIVADA;LEVE;0;30/07/2016
12310;44510;PRLII;3992;AVI«O;CESSNA AIRCRAFT;210L;PIST«O;1;1724;6;1975;BRASIL;TPP;PARTICULAR;****;****;CORRIDA AP‡S POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12323;44528;PRHSM;3992;AVI«O;CESSNA AIRCRAFT;210M;PIST«O;1;1724;6;1977;BRASIL;TPP;PARTICULAR;SNWR;****;CRUZEIRO;PRIVADA;DESTRU÷DA;3;30/07/2016
12324;44530;PRARY;193;AVI«O;CESSNA AIRCRAFT;150M;PIST«O;1;726;0;0;BRASIL;PRI;INSTRUÄ«O;SWLC;SWLC;DECOLAGEM;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
12325;44531;PRMFM;907;AVI«O;AIR TRACTOR;AT-802A;TURBOêLICE;1;7258;1;2006;BRASIL;SAE-AG;AGR÷COLA;SDQG;SDQG;CIRCUITO DE TRµFEGO;AGR÷COLA;DESTRU÷DA;0;30/07/2016
12326;44533;PTIXD;3992;AVI«O;CESSNA AIRCRAFT;172M;PIST«O;1;1043;4;1973;BRASIL;TPP;PARTICULAR;SNJN;SNNH;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12331;44538;PTOSG;3992;AVI«O;CESSNA AIRCRAFT;208B;TURBOêLICE;1;3969;11;1992;BRASIL;TPP;PARTICULAR;SJQK;SBBV;DECOLAGEM;PRIVADA;DESTRU÷DA;0;30/07/2016
12332;44539;PTVQF;3992;AVI«O;EMBRAER;EMB-810D;PIST«O;2;2155;6;1992;BRASIL;TPP;PARTICULAR;****;****;DESCIDA;PRIVADA;LEVE;0;30/07/2016
12338;44545;PTSHU;624;AVI«O;EMBRAER;EMB-110P1;TURBOêLICE;2;5670;21;1987;BRASIL;TPX;TµXI AêREO;****;SBTF;DECOLAGEM;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
12341;44549;PTNDN;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-710C;PIST«O;1;1361;4;1976;BRASIL;TPP;PARTICULAR;SNVD;SDKE;CORRIDA AP‡S POUSO;PRIVADA;LEVE;1;30/07/2016
12351;52876;PRJHR;3992;AVI«O;CIRRUS DESIGN;SR22;PIST«O;1;1542;4;2008;BRASIL;TPP;PARTICULAR;****;****;CRUZEIRO;PRIVADA;SUBSTANCIAL;1;30/07/2016
12354;47024;PTAZT;3992;AVI«O;PIPER AIRCRAFT;PA-23-250;PIST«O;2;2359;6;1973;BRASIL;TPP;PARTICULAR;****;****;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12356;44576;PTJFH;3992;AVI«O;CESSNA AIRCRAFT;182P;PIST«O;1;1338;4;1973;BRASIL;TPP;PARTICULAR;****;****;OUTRA FASE;PRIVADA;DESTRU÷DA;0;30/07/2016
12358;44579;PPRTX;1047;AVI«O;CIA AERONAUTICA PAULISTA;CAP-4;PIST«O;1;587;2;1946;BRASIL;PRI;INSTRUÄ«O;SNRU;SNRU;CIRCUITO DE TRµFEGO;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
12358;48014;PPRTX;1047;AVI«O;CIA AERONAUTICA PAULISTA;CAP-4;PIST«O;1;587;2;1946;BRASIL;PRI;INSTRUÄ«O;SNRU;****;ARREMETIDA NO SOLO;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
12368;44592;PUMGR;3992;ULTRALEVE;***;VIMANA R-12;PIST«O;1;520;2;2007;BRASIL;PET;EXPERIMENTAL;****;****;INDETERMINADA;EXPERIMENTAL;***;1;30/07/2016
12371;44597;PROMK;3897;HELIC‡PTERO;SIKORSKY AIRCRAFT;S-61N;TURBOEIXO;2;8618;21;1980;BRASIL;TPX;TµXI AêREO;****;****;SUBIDA;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
12382;44611;PRVFE;3992;AVI«O;CESSNA AIRCRAFT;172RG;PIST«O;1;1202;4;1982;BRASIL;TPP;PARTICULAR;****;****;CORRIDA AP‡S POUSO;PRIVADA;LEVE;0;30/07/2016
12383;44612;PTWDX;919;AVI«O;PIPER AIRCRAFT;PA-36-300;PIST«O;1;1769;1;1977;BRASIL;SAE-AG;AGR÷COLA;****;****;OUTRA FASE;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
12396;44629;PTKHV;3992;AVI«O;CESSNA AIRCRAFT;172M;PIST«O;1;1043;4;1974;BRASIL;TPP;PARTICULAR;****;****;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
12407;44645;PPGOR;292;AVI«O;AERO BOERO;AB-115;PIST«O;1;770;3;1993;BRASIL;PRI;INSTRUÄ«O;SDET;SDET;DECOLAGEM;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
12409;44647;PTBKW;1289;AVI«O;CESSNA AIRCRAFT;150J;PIST«O;1;726;2;1969;BRASIL;PRI;INSTRUÄ«O;SBSV;SBSV;CIRCUITO DE TRµFEGO;INSTRUÄ«O;LEVE;0;30/07/2016
12412;44652;PTRHR;1032;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-712;PIST«O;1;1157;4;1980;BRASIL;PRI;INSTRUÄ«O;****;****;POUSO;INSTRUÄ«O;LEVE;0;30/07/2016
12413;53426;PRSTW;3992;AVI«O;BEECH AIRCRAFT;C17L;PIST«O;1;1430;4;1936;BRASIL;TPP;PARTICULAR;SDJA;SDAM;CORRIDA AP‡S POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12414;44656;PPIME;3992;AVI«O;EMBRAER;EMB-500;JATO;2;4750;7;2009;BRASIL;TPP;PARTICULAR;****;****;CORRIDA AP‡S POUSO;PRIVADA;LEVE;0;30/07/2016
12415;44660;PROMO;3992;HELIC‡PTERO;EUROCOPTER FRANCE;AS 350 B2;TURBOEIXO;1;2250;6;2008;BRASIL;TPP;PARTICULAR;SBPS;SJFE;CRUZEIRO;PRIVADA;DESTRU÷DA;7;30/07/2016
12420;44670;PTOVJ;912;AVI«O;PIPER AIRCRAFT;PA-25-235;PIST«O;1;1315;1;1993;BRASIL;SAE-AG;AGR÷COLA;****;****;ESPECIALIZADA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
12429;44700;PTUZB;477;AVI«O;EMBRAER;EMB-202A;PIST«O;1;1800;1;2010;BRASIL;SAE-AG;AGR÷COLA;SDKB;SDKB;OUTRA FASE;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
12442;44734;PTWGG;3992;AVI«O;BEECH AIRCRAFT;E55;PIST«O;2;2404;6;1979;BRASIL;TPP;PARTICULAR;****;SDVE;CORRIDA AP‡S POUSO;PRIVADA;LEVE;0;30/07/2016
12452;44749;PTGAB;279;AVI«O;XAVANTE;A-122-B;PIST«O;1;840;2;1971;BRASIL;PRI;INSTRUÄ«O;SBSJ;SBSJ;POUSO;INSTRUÄ«O;DESTRU÷DA;2;30/07/2016
12453;44751;PTJPZ;3992;AVI«O;COMMANDER;112;PIST«O;1;1157;4;1974;BRASIL;TPP;PARTICULAR;****;SSOG;CRUZEIRO;PRIVADA;DESTRU÷DA;0;30/07/2016
12454;44753;PTOST;6009;AVI«O;CHINCUL SACAIFI;PA-25-235;PIST«O;1;1315;1;1993;BRASIL;SAE-AG;AGR÷COLA;****;****;NAVEGAÄ«O A BAIXA ALTURA;AGR÷COLA;DESTRU÷DA;0;30/07/2016
12454;53572;PTOST;6009;AVI«O;CHINCUL SACAIFI;PA-25-235;PIST«O;1;1315;1;1993;BRASIL;SAE-AG;AGR÷COLA;SSYS;SSYS;DECOLAGEM;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
12455;44755;PTUKV;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PIST«O;1;1550;1;1998;BRASIL;TPP;PARTICULAR;****;****;DECOLAGEM;PRIVADA;DESTRU÷DA;1;30/07/2016
12456;44757;PTUNL;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PIST«O;1;1800;1;2002;BRASIL;TPP;PARTICULAR;****;****;NAVEGAÄ«O A BAIXA ALTURA;PRIVADA;DESTRU÷DA;1;30/07/2016
12457;44759;PTWIG;624;AVI«O;EMBRAER;EMB-810C;PIST«O;2;2073;7;1981;BRASIL;TPX;TµXI AêREO;SWFN;SBEG;DECOLAGEM;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
12474;44780;PUAPA;3992;ULTRALEVE;***;COYOTE;PIST«O;1;410;2;1994;BRASIL;PET;EXPERIMENTAL;****;****;CIRCUITO DE TRµFEGO;EXPERIMENTAL;DESTRU÷DA;2;30/07/2016
12487;44793;PUACQ;3992;ULTRALEVE;***;TEPE 1;PIST«O;1;410;1;1989;BRASIL;PET;EXPERIMENTAL;****;****;INDETERMINADA;EXPERIMENTAL;SUBSTANCIAL;0;30/07/2016
12489;44795;PTEEC;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-721C;PIST«O;1;1633;6;1976;BRASIL;TPP;PARTICULAR;****;****;OUTRA FASE;PRIVADA;DESTRU÷DA;0;30/07/2016
12490;44796;PRNOB;3833;AVI«O;AIRCRAFT INDUSTRIES;L410UVP-E20;TURBOêLICE;2;6600;21;2010;BRASIL;TPR;REGULAR;SBRF;SBNT;DECOLAGEM;REGULAR;DESTRU÷DA;16;30/07/2016
12495;44804;PUPSF;3992;ULTRALEVE;***;ORION F1-A;PIST«O;1;450;2;2004;BRASIL;PET;EXPERIMENTAL;****;****;OUTRA FASE;EXPERIMENTAL;NENHUM;0;30/07/2016
12499;45748;PTRTH;3992;AVI«O;EMBRAER;EMB-810D;PIST«O;2;2155;6;1983;BRASIL;TPP;PARTICULAR;SBJP;SBFZ;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12500;44811;PUPPC;3992;ULTRALEVE;PAULO CESAR CASTRO MOURA;DYNAMIC WT-9;PIST«O;1;560;2;2010;BRASIL;PET;EXPERIMENTAL;****;****;MANOBRA;EXPERIMENTAL;SUBSTANCIAL;1;30/07/2016
12506;44817;PPGRF;265;AVI«O;AERO BOERO;AB-115;PIST«O;1;770;2;1993;BRASIL;PIN;INSTRUÄ«O;SWRO;SWRO;APROXIMAÄ«O FINAL;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
12516;44837;PTNJC;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-711C;PIST«O;1;1202;4;1976;BRASIL;TPP;PARTICULAR;SIOJ;SWKC;CIRCUITO DE TRµFEGO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12520;44843;PURVX;3992;ULTRALEVE;FLYER INDUSTRIA AERONAUTICA LTDA;RV-9A;PIST«O;1;750;2;2008;BRASIL;PET;EXPERIMENTAL;****;****;POUSO;EXPERIMENTAL;SUBSTANCIAL;0;30/07/2016
12522;44845;PUXRV;3992;ULTRALEVE;***;RV-9A;PIST«O;1;735;2;2004;BRASIL;PET;EXPERIMENTAL;****;****;TµXI;EXPERIMENTAL;SUBSTANCIAL;0;30/07/2016
12526;44850;PUCSE;3992;ULTRALEVE;***;IKARUS C42B;PIST«O;1;510;2;2004;BRASIL;PET;EXPERIMENTAL;****;****;MANOBRA;EXPERIMENTAL;DESTRU÷DA;2;30/07/2016
12527;44853;PRRCE;2331;HELIC‡PTERO;ROBINSON HELICOPTER;R22;PIST«O;1;621;2;2001;BRASIL;PRI;INSTRUÄ«O;****;****;ARREMETIDA NO SOLO;INSTRUÄ«O;***;0;30/07/2016
12527;47333;PRRCE;401;HELIC‡PTERO;ROBINSON HELICOPTER;R22;PIST«O;1;621;2;2001;BRASIL;PRI;INSTRUÄ«O;SDIH;SBMT;PAIRADO;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
12528;44855;PRJGM;3992;HELIC‡PTERO;HELIBRAS;AS 350 B2;TURBOEIXO;1;2250;6;2011;BRASIL;TPP;PARTICULAR;****;SBNF;SUBIDA;PRIVADA;SUBSTANCIAL;3;30/07/2016
12530;44858;PRVTT;3992;AVI«O;BEECH AIRCRAFT;58;PIST«O;2;2449;6;1975;BRASIL;TPP;PARTICULAR;SNTY;SBBR;CORRIDA AP‡S POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12541;44880;PTYTL;3992;HELIC‡PTERO;ROBINSON HELICOPTER;R22;PIST«O;1;621;2;1998;BRASIL;TPP;PARTICULAR;****;****;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12556;45102;PRSEC;4630;HELIC‡PTERO;SIKORSKY AIRCRAFT;S-76C;TURBOEIXO;2;5307;14;2003;BRASIL;TPX;TµXI AêREO;****;****;POUSO;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
12556;53355;PRSEC;3897;HELIC‡PTERO;SIKORSKY AIRCRAFT;S-76C;TURBOEIXO;2;5307;14;2003;BRASIL;TPX;TµXI AêREO;SBME;****;DECOLAGEM VERTICAL;TµXI AêREO;NENHUM;0;30/07/2016
12567;44924;PTUOD;5159;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PIST«O;1;1800;1;2003;BRASIL;SAE-AG;AGR÷COLA;****;****;ESPECIALIZADA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
12568;44926;PTCNG;4784;AVI«O;CESSNA AIRCRAFT;150F;PIST«O;1;726;2;1966;BRASIL;PRI;INSTRUÄ«O;SBPR;****;DECOLAGEM;INSTRUÄ«O;NENHUM;0;30/07/2016
12570;44986;PRSEK;4630;HELIC‡PTERO;AGUSTA;AW139;TURBOEIXO;2;6400;14;2007;BRASIL;TPX;TµXI AêREO;9PSD;SBME;SUBIDA;TµXI AêREO;DESTRU÷DA;4;30/07/2016
12576;53202;PTCKB;3992;AVI«O;BEECH AIRCRAFT;36;PIST«O;1;1633;6;1969;BRASIL;TPP;PARTICULAR;****;****;POUSO;PRIVADA;NENHUM;0;30/07/2016
12579;44942;PUVBC;3992;ULTRALEVE;***;MISTRAL;PIST«O;1;450;2;1991;BRASIL;PET;EXPERIMENTAL;****;****;DECOLAGEM;EXPERIMENTAL;LEVE;0;30/07/2016
12581;44944;PTKYD;3992;AVI«O;CESSNA AIRCRAFT;U206G;PIST«O;1;1633;6;1977;BRASIL;TPP;PARTICULAR;****;****;CRUZEIRO;PRIVADA;LEVE;0;30/07/2016
12606;53412;PRSEO;3897;HELIC‡PTERO;AGUSTA;AW139;TURBOEIXO;2;6800;14;2009;BRASIL;TPX;TµXI AêREO;SBME;****;CRUZEIRO;TµXI AêREO;NENHUM;0;30/07/2016
12615;44988;PTXCG;4468;AVI«O;CESSNA AIRCRAFT;U206G;PIST«O;1;1633;6;1981;BRASIL;TPX;TµXI AêREO;****;****;CORRIDA AP‡S POUSO;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
12618;52811;PTHVX;2532;HELIC‡PTERO;ROBINSON HELICOPTER;R22 BETA;PIST«O;1;622;2;1991;BRASIL;PRI;INSTRUÄ«O;SBMT;SBMT;MANOBRA;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
12618;44993;PTHVX;308;HELIC‡PTERO;ROBINSON HELICOPTER;R22 BETA;PIST«O;1;622;2;1991;BRASIL;PRI;INSTRUÄ«O;SDRE;SDRE;MANOBRA;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
12619;44995;PTBGZ;3992;AVI«O;CESSNA AIRCRAFT;172A;PIST«O;1;998;4;1960;BRASIL;TPP;PARTICULAR;****;SBCR;DESCIDA;PRIVADA;SUBSTANCIAL;0;30/07/2016
12632;45011;PUILT;3992;ULTRALEVE;***;PELICAN 500 BR;PIST«O;1;600;2;2004;BRASIL;PET;EXPERIMENTAL;****;****;DECOLAGEM;EXPERIMENTAL;SUBSTANCIAL;0;30/07/2016
12645;45036;PTZDO;3992;AVI«O;***;RV-10;PIST«O;1;1224;4;2008;BRASIL;PET;EXPERIMENTAL;****;****;POUSO;EXPERIMENTAL;SUBSTANCIAL;0;30/07/2016
12646;45045;PTGCC;3992;AVI«O;PIPER AIRCRAFT;PA-34-220T;PIST«O;2;2155;6;1999;BRASIL;TPP;PARTICULAR;SWJW;SWJW;CRUZEIRO;PRIVADA;DESTRU÷DA;1;30/07/2016
12647;45047;PTRBT;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-720C;PIST«O;1;1542;6;1980;BRASIL;TPP;PARTICULAR;SBGO;SWFR;DECOLAGEM;PRIVADA;DESTRU÷DA;0;30/07/2016
12648;45048;PRRGB;322;HELIC‡PTERO;ROBINSON HELICOPTER;R22 BETA;PIST«O;1;621;2;2011;BRASIL;PRI;INSTRUÄ«O;****;****;MANOBRA;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
12649;45049;PTUPB;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PIST«O;1;1800;1;2003;BRASIL;TPP;PARTICULAR;****;SWBR;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12650;45050;PTWCP;477;AVI«O;PIPER AIRCRAFT;PA-25-260;PIST«O;1;1315;1;1975;BRASIL;SAE-AG;AGR÷COLA;SDKB;SDKB;OUTRA FASE;AGR÷COLA;DESTRU÷DA;0;30/07/2016
12651;45051;PTPFH;260;PLANADOR;INDÈSTRIA PARANAENSE DE ESTRUTURAS;KW1;SEM TRAÄ«O;0;280;1;1981;BRASIL;PRI;INSTRUÄ«O;SDRK;SDRK;APROXIMAÄ«O FINAL;INSTRUÄ«O;DESTRU÷DA;1;30/07/2016
12652;45052;PTIJH;1232;AVI«O;CESSNA AIRCRAFT;310Q;PIST«O;2;2404;6;1972;BRASIL;TPX;TµXI AêREO;****;****;CORRIDA AP‡S POUSO;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
12653;45053;PPKST;3992;AVI«O;HAWKER BEECHCRAFT;G58;PIST«O;2;2495;6;2007;BRASIL;TPP;PARTICULAR;SBMG;SSDP;SUBIDA;PRIVADA;SUBSTANCIAL;3;30/07/2016
12654;45054;PTAVK;3992;AVI«O;BEECH AIRCRAFT;D35;PIST«O;1;1236;4;1953;BRASIL;TPP;PARTICULAR;****;****;OUTRA FASE;PRIVADA;DESTRU÷DA;2;30/07/2016
12655;45055;PTXVV;3992;AVI«O;PIPER AIRCRAFT;PA-34-220T;PIST«O;2;2155;6;2001;BRASIL;TPP;PARTICULAR;SDIV;SDOR;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12656;45056;PPCLE;3992;HELIC‡PTERO;ROBINSON HELICOPTER;R44 II;PIST«O;1;1134;4;2010;BRASIL;TPP;PARTICULAR;SDAM;****;CRUZEIRO;PRIVADA;DESTRU÷DA;3;30/07/2016
12657;45057;PUIJC;3992;ULTRALEVE;***;RV-9A;PIST«O;1;735;2;2007;BRASIL;PET;EXPERIMENTAL;****;****;POUSO;EXPERIMENTAL;SUBSTANCIAL;0;30/07/2016
12658;45058;PRHLB;2558;HELIC‡PTERO;BELL HELICOPTER;206L-4;TURBOEIXO;1;2018;7;1995;BRASIL;AIF;ADMINISTRAÄ«O INDIRETA;SBIH;****;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
12659;45059;PUZZZ;3992;ULTRALEVE;ULTRALEGER;MISTRAL;PIST«O;1;395;2;1995;BRASIL;PET;EXPERIMENTAL;****;****;DECOLAGEM;EXPERIMENTAL;SUBSTANCIAL;1;30/07/2016
12659;48912;PUZZZ;3992;ULTRALEVE;ULTRALEGER;MISTRAL;PIST«O;1;395;2;1995;BRASIL;PET;EXPERIMENTAL;****;****;POUSO;EXPERIMENTAL;SUBSTANCIAL;0;30/07/2016
12660;45060;PRPIP;3992;HELIC‡PTERO;ROBINSON HELICOPTER;R44 II;PIST«O;1;1134;4;2009;BRASIL;TPP;PARTICULAR;SBCI;****;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12661;45061;PRINC;3992;AVI«O;CIRRUS DESIGN;SR22;PIST«O;1;1542;4;2007;BRASIL;TPP;PARTICULAR;****;****;PARTIDA DO MOTOR;PRIVADA;SUBSTANCIAL;0;30/07/2016
12662;45062;PTWAF;3992;ANF÷BIO;CONSOLIDATED;LAKE 250;PIST«O;1;1424;4;1990;BRASIL;TPP;PARTICULAR;****;****;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12663;45063;PUALU;3992;ULTRALEVE;***;CORSARIO MK-5;PIST«O;1;550;1;2008;BRASIL;PET;EXPERIMENTAL;****;****;POUSO;EXPERIMENTAL;SUBSTANCIAL;0;30/07/2016
12664;45064;PRZRT;3992;AVI«O;JAMES F GUZMAN;CHRISTEN EAGLE II;PIST«O;1;726;2;1982;BRASIL;PET;EXPERIMENTAL;****;****;MANOBRA;EXPERIMENTAL;DESTRU÷DA;1;30/07/2016
12665;45065;PRCEC;3992;HELIC‡PTERO;ROBINSON HELICOPTER;R44 II;PIST«O;1;1134;4;2008;BRASIL;TPP;PARTICULAR;SBRJ;SBJR;CRUZEIRO;PRIVADA;DESTRU÷DA;2;30/07/2016
12666;45070;PTURD;5159;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PIST«O;1;1800;1;2004;BRASIL;SAE-AG;AGR÷COLA;SJUL;****;ESPECIALIZADA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
12667;45071;PTUZN;121;AVI«O;EMBRAER;EMB-202;PIST«O;1;1800;1;2010;BRASIL;SAE-AG;AGR÷COLA;****;****;ESPECIALIZADA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
12669;45087;PTUZE;2214;AVI«O;EMBRAER;EMB-202A;PIST«O;1;1800;1;2010;BRASIL;SAE-AG;AGR÷COLA;****;****;SUBIDA;AGR÷COLA;SUBSTANCIAL;0;30/07/2016
12673;45091;PUHHH;3992;ULTRALEVE;HERMANO VIANNA;P2002 SIERRA RG;PIST«O;1;600;2;2007;BRASIL;PET;EXPERIMENTAL;****;****;CIRCUITO DE TRµFEGO;EXPERIMENTAL;SUBSTANCIAL;0;30/07/2016
12674;45094;PRZTL;3992;AVI«O;MELO TRANSPORTES E LOGISTICA LTDA;RV-10;PIST«O;1;1224;4;2011;BRASIL;PET;EXPERIMENTAL;****;****;CIRCUITO DE TRµFEGO;EXPERIMENTAL;SUBSTANCIAL;0;30/07/2016
12675;45096;PRGAB;3992;AVI«O;SOCATA;TBM700N;TURBOêLICE;1;3354;6;2007;BRASIL;TPP;PARTICULAR;SBCY;SBFL;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12676;45098;PTJKV;4597;AVI«O;CESSNA AIRCRAFT;210L;PIST«O;1;1724;6;1974;BRASIL;ADE;ADMINISTRAÄ«O DIRETA;****;****;DECOLAGEM;POLICIAL;SUBSTANCIAL;0;30/07/2016
12677;45100;PPGRQ;2361;AVI«O;AERO BOERO;AB-115;PIST«O;1;770;2;1993;BRASIL;PRI;INSTRUÄ«O;****;****;ARREMETIDA NO SOLO;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
12685;45127;PTRKL;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-711ST;PIST«O;1;1315;4;1981;BRASIL;TPP;PARTICULAR;****;****;POUSO;PRIVADA;SUBSTANCIAL;0;30/07/2016
12686;45128;PUPYM;3992;ULTRALEVE;***;SEAMAX M22;PIST«O;1;600;2;2009;BRASIL;PET;EXPERIMENTAL;****;****;POUSO;EXPERIMENTAL;LEVE;0;30/07/2016
12689;45151;PRRCH;2483;HELIC‡PTERO;HELIBRAS;AS 350 B2;TURBOEIXO;1;2250;6;2009;BRASIL;TPX;TµXI AêREO;SWCA;SWCA;TµXI;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
12690;45153;PTYEC;2331;HELIC‡PTERO;ROBINSON HELICOPTER;R22;PIST«O;1;621;2;1993;BRASIL;PRI;INSTRUÄ«O;****;****;MANOBRA;INSTRUÄ«O;SUBSTANCIAL;0;30/07/2016
12692;45167;PRJLD;3992;AVI«O;CESSNA AIRCRAFT;A188B;PIST«O;1;1905;1;1976;BRASIL;SAE-AG;AGR÷COLA;SJHG;SWPQ;DECOLAGEM;AGR÷COLA;LEVE;0;30/07/2016
12693;45169;PUFTT;3992;ULTRALEVE;***;SG-ES COYOTE;PIST«O;1;410;2;1996;BRASIL;PET;EXPERIMENTAL;****;****;ARREMETIDA NO SOLO;EXPERIMENTAL;SUBSTANCIAL;2;30/07/2016
12694;45187;PRHBC;2452;HELIC‡PTERO;EUROCOPTER FRANCE;AS 355 N;TURBOEIXO;2;2600;6;2001;BRASIL;TPX;TµXI AêREO;****;****;PARTIDA DO MOTOR;TµXI AêREO;SUBSTANCIAL;0;30/07/2016
12696;45210;PTNNW;3992;AVI«O;NEIVA INDUSTRIA AERONAUTICA;EMB-710C;PIST«O;1;1361;4;1977;BRASIL;TPP;PARTICULAR;****;SNCJ;SUBIDA;PRIVADA;SUBSTANCIAL;0;30/07/2016
12697;53343;PUTJF;3992;ULTRALEVE;TACILLO JACOB FROHLICH;D3;PIST«O;1;579;2;2003;BRASIL;PET;EXPERIMENTAL;SSAK;SSAK;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;30/07/2016
12697;45211;PUTJF;3992;ULTRALEVE;TACILLO JACOB FROHLICH;D3;PIST«O;1;579;2;2003;BRASIL;PET;EXPERIMENTAL;****;****;DECOLAGEM;EXPERIMENTAL;SUBSTANCIAL;0;30/07/2016
